,Unnamed: 0,AIN,Property Location,Location Latitude,Location Longitude,color1000,color1500
340,340,2004024020,8853 MOORCROFT AVE  LOS ANGELES CA  91304,34.23168148,-118.61110171,0.0007006273157074,0.0005241504806361
341,341,2004024021,8841 MOORCROFT AVE  LOS ANGELES CA  91304,34.231489,-118.61129969,0.0007006273157074,0.0005241504806361
342,342,2004024022,8831 MOORCROFT AVE  LOS ANGELES CA  91304,34.23130927,-118.61146509,0.0007062775359954,0.0005298016987561
343,343,2004024023,8823 MOORCROFT AVE  LOS ANGELES CA  91304,34.23112812,-118.61163055,0.0007006273157074,0.0005241504806361
344,344,2004024024,8815 MOORCROFT AVE  LOS ANGELES CA  91304,34.2309459,-118.61178148,0.0007006273157074,0.0005241504806361
345,345,2004024025,8809 MOORCROFT AVE  LOS ANGELES CA  91304,34.23076436,-118.61192898,0.0007062775359954,0.0005298016987561
346,346,2004024026,8801 MOORCROFT AVE  LOS ANGELES CA  91304,34.23058178,-118.61210513,0.0007006273157074,0.0005241504806361
347,347,2004024027,22167 RAYEN ST  LOS ANGELES CA  91304,34.23165296,-118.61045483,0.0005491307842364,0.0003726271947918
348,348,2004024028,22159 RAYEN ST  LOS ANGELES CA  91304,34.23163994,-118.61015997,0.0005802069958202,0.0004037088944521
349,349,2004024029,22151 RAYEN ST  LOS ANGELES CA  91304,34.23155312,-118.60978875,0.0005018101893247,0.0003252982430362
350,350,2004024030,22170 RAYEN ST  LOS ANGELES CA  91304,34.23124565,-118.61086969,0.000458374120861,0.0002818545037382
351,351,2004024031,22164 RAYEN ST  LOS ANGELES CA  91304,34.23118372,-118.6106578,0.0005802069958202,0.0004037088944521
352,352,2004024032,22158 RAYEN ST  LOS ANGELES CA  91304,34.23115452,-118.610448,0.0007987998932108,0.0006223403954722
353,353,2004024033,22150 RAYEN ST  LOS ANGELES CA  91304,34.23108136,-118.61016214,0.0005018101893247,0.0003252982430362
354,354,2004024034,8822 MOORCROFT AVE  LOS ANGELES CA  91304,34.23091189,-118.61104004,0.0005802069958202,0.0004037088944521
355,355,2004024035,8816 MOORCROFT AVE  LOS ANGELES CA  91304,34.23074224,-118.6111628,0.0006550724146357,0.000478587534543
356,356,2004024036,8806 MOORCROFT AVE  LOS ANGELES CA  91304,34.23058484,-118.61135357,0.0005491307842364,0.0003726271947918
357,357,2004024037,8826 MOORCROFT AVE  LOS ANGELES CA  91304,34.23073083,-118.61079914,0.0005473650903964,0.0003708611891293
358,358,2004024038,8832 MOORCROFT AVE  LOS ANGELES CA  91304,34.23073394,-118.6105234,0.0005018101893247,0.0003252982430362
359,359,2004024039,9021 FARRALONE AVE  LOS ANGELES CA  91304,34.23507057,-118.60835261,0.0004403640436931,0.0002638412459805
360,360,2004026001,8530 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22531128,-118.62389374,0.0006518941657237,0.0004754087243505
361,361,2004026002,8534 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22542572,-118.62376404,0.0007822023711149,0.0006057399422445
362,362,2004026003,8538 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22557068,-118.62371063,0.0007822023711149,0.0006057399422445
363,363,2004026004,8542 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22572708,-118.62371063,0.0006518941657237,0.0004754087243505
364,364,2004026005,8546 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22586441,-118.62371063,0.0005731442204602,0.0003966448718021
365,365,2004026006,8550 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22600174,-118.62371063,0.0006518941657237,0.0004754087243505
366,366,2004026007,8554 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22613907,-118.62371063,0.0005731442204602,0.0003966448718021
367,367,2004026008,8558 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.2262764,-118.62371063,0.0006518941657237,0.0004754087243505
368,368,2004026009,8562 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22641373,-118.62371063,0.0006518941657237,0.0004754087243505
369,369,2004026010,8566 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22655106,-118.62371063,0.0005731442204602,0.0003966448718021
370,370,2004026011,8570 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22668839,-118.62371063,0.0006518941657237,0.0004754087243505
371,371,2004026012,8574 N YEHUDA DRIVE  LOS ANGELES CA  91304,34.22682953,-118.62371826,0.0005731442204602,0.0003966448718021
372,372,2004026013,8583 N ADIR DRIVE  LOS ANGELES CA  91304,34.22677231,-118.62335968,0.0007822023711149,0.0006057399422445
373,373,2004026014,8577 N ADIR DRIVE  LOS ANGELES CA  91304,34.22661209,-118.62335205,0.0005731442204602,0.0003966448718021
374,374,2004026015,8571 N ADIR DRIVE  LOS ANGELES CA  91304,34.2264595,-118.62335205,0.0006518941657237,0.0004754087243505
375,375,2004026016,8565 N ADIR DRIVE  LOS ANGELES CA  91304,34.22631073,-118.62335968,0.0007822023711149,0.0006057399422445
376,376,2004026017,8559 N ADIR DRIVE  LOS ANGELES CA  91304,34.22615814,-118.62335968,0.0006518941657237,0.0004754087243505
377,377,2004026018,8553 N ADIR DRIVE  LOS ANGELES CA  91304,34.22600937,-118.62335968,0.0007822023711149,0.0006057399422445
378,378,2004026019,8547 N ADIR DRIVE  LOS ANGELES CA  91304,34.22585678,-118.62335968,0.0005731442204602,0.0003966448718021
379,379,2004026020,8541 N ADIR DRIVE  LOS ANGELES CA  91304,34.22570419,-118.62335968,0.0007822023711149,0.0006057399422445
380,380,2004026021,8535 N ADIR DRIVE  LOS ANGELES CA  91304,34.22555542,-118.62335968,0.0006518941657237,0.0004754087243505
381,381,2004026022,8527 N ADIR DRIVE  LOS ANGELES CA  91304,34.2253952,-118.62333679,0.0005731442204602,0.0003966448718021
382,382,2004026023,8519 N ADIR DRIVE  LOS ANGELES CA  91304,34.2252388,-118.62338257,0.0005731442204602,0.0003966448718021
383,383,2004026024,8513 N ADIR DRIVE  LOS ANGELES CA  91304,34.22514725,-118.62352753,0.0006518941657237,0.0004754087243505
384,384,2004026025,8507 N ADIR DRIVE  LOS ANGELES CA  91304,34.22507477,-118.62368011,0.0007822023711149,0.0006057399422445
385,385,2004026026,8506 N ADIR DRIVE  LOS ANGELES CA  91304,34.2246666,-118.62335205,0.0005908011588601,0.0004143049284273
386,386,2004026027,8510 N ADIR DRIVE  LOS ANGELES CA  91304,34.22473145,-118.62308502,0.0005908011588601,0.0004143049284273
387,387,2004026028,8516 N ADIR DRIVE  LOS ANGELES CA  91304,34.22480392,-118.6228714,0.0005908011588601,0.0004143049284273
388,388,2004026029,8522 N ADIR DRIVE  LOS ANGELES CA  91304,34.22502518,-118.62278748,0.0005908011588601,0.0004143049284273
389,389,2004026030,8528 N ADIR DRIVE  LOS ANGELES CA  91304,34.22533417,-118.62277985,0.0005908011588601,0.0004143049284273
390,390,2004026031,8536 N ADIR DRIVE  LOS ANGELES CA  91304,34.22561646,-118.6227951,0.0008129254439307,0.0006364684407724
391,391,2004026032,8548 N ADIR DRIVE  LOS ANGELES CA  91304,34.22589111,-118.62278748,0.0008129254439307,0.0006364684407724
392,392,2004026033,8560 N ADIR DRIVE  LOS ANGELES CA  91304,34.22616959,-118.62278748,0.0008129254439307,0.0006364684407724
393,393,2004026034,8570 N ADIR DRIVE  LOS ANGELES CA  91304,34.22644806,-118.62278748,0.0008129254439307,0.0006364684407724
394,394,2004026035,8582 N ADIR DRIVE  LOS ANGELES CA  91304,34.22673416,-118.62276459,0.0008129254439307,0.0006364684407724
395,395,2004026036,22735 W ANGEL LANE  LOS ANGELES CA  91304,34.22703934,-118.62277222,0.0005908011588601,0.0004143049284273
396,396,2004026037,22741 W ANGEL LANE  LOS ANGELES CA  91304,34.22718811,-118.62291718,0.0007822023711149,0.0006057399422445
397,397,2004026038,22745 W ANGEL LANE  LOS ANGELES CA  91304,34.22721863,-118.62315369,0.0007822023711149,0.0006057399422445
398,398,2004026039,22751 W ANGEL LANE  LOS ANGELES CA  91304,34.22720718,-118.62335968,0.0005731442204602,0.0003966448718021
399,399,2004026040,22801 W ANGEL LANE  LOS ANGELES CA  91304,34.22723007,-118.62353516,0.0005731442204602,0.0003966448718021
400,400,2004026041,22807 W ANGEL LANE  LOS ANGELES CA  91304,34.22728729,-118.62374115,0.0006518941657237,0.0004754087243505
401,401,2004026042,22813 W ANGEL LANE  LOS ANGELES CA  91304,34.22731018,-118.62398529,0.0007822023711149,0.0006057399422445
402,402,2004026043,22817 W ANGEL LANE  LOS ANGELES CA  91304,34.22728348,-118.62418365,0.0007822023711149,0.0006057399422445
403,403,2004027001,22813 W OAK WAY  LOS ANGELES CA  91304,34.22714233,-118.62424469,0.0001991702651507,2.260487248026312e-05
404,404,2004027002,22815 W OAK WAY  LOS ANGELES CA  91304,34.22723389,-118.62438202,0.0002027016528306,2.6136883805304232e-05
405,405,2004027003,22817 W OAK WAY  LOS ANGELES CA  91304,34.22727966,-118.6244812,0.0001991702651507,2.260487248026312e-05
406,406,2004027004,22819 W OAK WAY  LOS ANGELES CA  91304,34.22728729,-118.62457275,0.0002027016528306,2.6136883805304232e-05
407,407,2004027005,22821 W OAK WAY  LOS ANGELES CA  91304,34.22730637,-118.62476349,0.0001991702651507,2.260487248026312e-05
408,408,2004027006,8567 N WALNUT WAY  LOS ANGELES CA  91304,34.22701645,-118.62477112,0.0002027016528306,2.6136883805304232e-05
409,409,2004027007,8565 N WALNUT WAY  LOS ANGELES CA  91304,34.22694016,-118.62477112,0.0001991702651507,2.260487248026312e-05
410,410,2004027008,8563 N WALNUT WAY  LOS ANGELES CA  91304,34.22686005,-118.62477875,0.0002027016528306,2.6136883805304232e-05
411,411,2004027009,8561 N WALNUT WAY  LOS ANGELES CA  91304,34.22677994,-118.62477875,0.0001991702651507,2.260487248026312e-05
412,412,2004027010,8559 N WALNUT WAY  LOS ANGELES CA  91304,34.22669983,-118.62477875,0.0002027016528306,2.6136883805304232e-05
413,413,2004027011,8557 N WALNUT WAY  LOS ANGELES CA  91304,34.22661972,-118.62477112,0.0001991702651507,2.260487248026312e-05
414,414,2004027012,8555 N WALNUT WAY  LOS ANGELES CA  91304,34.22653961,-118.62477112,0.0002027016528306,2.6136883805304232e-05
415,415,2004027013,8553 N WALNUT WAY  LOS ANGELES CA  91304,34.2264595,-118.62477112,0.0001991702651507,2.260487248026312e-05
416,416,2004027014,8551 N WALNUT WAY  LOS ANGELES CA  91304,34.22637939,-118.62477112,0.0002027016528306,2.6136883805304232e-05
417,417,2004027015,8549 N WALNUT WAY  LOS ANGELES CA  91304,34.22628403,-118.62475586,0.0001991702651507,2.260487248026312e-05
418,418,2004027016,8545 N WALNUT WAY  LOS ANGELES CA  91304,34.22618103,-118.62477875,0.0001991702651507,2.260487248026312e-05
419,419,2004027017,8541 N WALNUT WAY  LOS ANGELES CA  91304,34.22613525,-118.62489319,0.0001991702651507,2.260487248026312e-05
420,420,2004027018,8539 N WALNUT WAY  LOS ANGELES CA  91304,34.22609329,-118.62497711,0.0002027016528306,2.6136883805304232e-05
421,421,2004027019,22824 W OLIVE WAY  LOS ANGELES CA  91304,34.22599411,-118.6247406,0.0001991702651507,2.260487248026312e-05
422,422,2004027020,22822 W OLIVE WAY  LOS ANGELES CA  91304,34.22592926,-118.62464905,0.0002027016528306,2.6136883805304232e-05
423,423,2004027021,22820 W OLIVE WAY  LOS ANGELES CA  91304,34.22587585,-118.62458038,0.0001991702651507,2.260487248026312e-05
424,424,2004027022,22818 W OLIVE WAY  LOS ANGELES CA  91304,34.22580338,-118.6244812,0.0002027016528306,2.6136883805304232e-05
425,425,2004027023,22820 W MAPLE WAY  LOS ANGELES CA  91304,34.22610474,-118.62454224,0.0002027016528306,2.6136883805304232e-05
426,426,2004027024,22818 W MAPLE WAY  LOS ANGELES CA  91304,34.22605515,-118.62440491,0.0001991702651507,2.260487248026312e-05
427,427,2004027025,22816 W MAPLE WAY  LOS ANGELES CA  91304,34.2260437,-118.62430573,0.0002027016528306,2.6136883805304232e-05
428,428,2004027026,22814 W MAPLE WAY  LOS ANGELES CA  91304,34.22607803,-118.62421417,0.0001991702651507,2.260487248026312e-05
429,429,2004027027,22812 W MAPLE WAY  LOS ANGELES CA  91304,34.22607422,-118.62411499,0.0001991702651507,2.260487248026312e-05
430,430,2004027028,22811 W MAPLE WAY  LOS ANGELES CA  91304,34.22633362,-118.62411499,0.0002027016528306,2.6136883805304232e-05
431,431,2004027029,22813 W MAPLE WAY  LOS ANGELES CA  91304,34.2263298,-118.62420654,0.0002027016528306,2.6136883805304232e-05
432,432,2004027030,22815 W MAPLE WAY  LOS ANGELES CA  91304,34.2263298,-118.62430573,0.0001991702651507,2.260487248026312e-05
433,433,2004027031,22817 W MAPLE WAY  LOS ANGELES CA  91304,34.2263298,-118.62440491,0.0002027016528306,2.6136883805304232e-05
434,434,2004027032,22819 W MAPLE WAY  LOS ANGELES CA  91304,34.22633362,-118.62454224,0.0001991702651507,2.260487248026312e-05
435,435,2004027033,22820 W CEDAR WAY  LOS ANGELES CA  91304,34.2265358,-118.62454224,0.0002027016528306,2.6136883805304232e-05
436,436,2004027034,22818 W CEDAR WAY  LOS ANGELES CA  91304,34.2265358,-118.62439728,0.0001991702651507,2.260487248026312e-05
437,437,2004027035,22816 W CEDAR WAY  LOS ANGELES CA  91304,34.2265358,-118.62430573,0.0002027016528306,2.6136883805304232e-05
438,438,2004027036,22814 W CEDAR WAY  LOS ANGELES CA  91304,34.2265358,-118.62420654,0.0001991702651507,2.260487248026312e-05
439,439,2004027037,22812 W CEDAR WAY  LOS ANGELES CA  91304,34.22653198,-118.62410736,0.0002027016528306,2.6136883805304232e-05
440,440,2004027038,22815 W CEDAR WAY  LOS ANGELES CA  91304,34.22673035,-118.62414551,0.0001991702651507,2.260487248026312e-05
441,441,2004027039,22817 W CEDAR WAY  LOS ANGELES CA  91304,34.22673798,-118.62425995,0.0002027016528306,2.6136883805304232e-05
442,442,2004027040,22819 W CEDAR WAY  LOS ANGELES CA  91304,34.22673798,-118.6243515,0.0001991702651507,2.260487248026312e-05
443,443,2004027041,22821 W CEDAR WAY  LOS ANGELES CA  91304,34.22673798,-118.62445068,0.0002027016528306,2.6136883805304232e-05
444,444,2004027042,22823 W CEDAR WAY  LOS ANGELES CA  91304,34.22673798,-118.62457275,0.0001991702651507,2.260487248026312e-05
445,445,2004027043,22820 W OAK WAY  LOS ANGELES CA  91304,34.22694397,-118.62457275,0.0002027016528306,2.6136883805304232e-05
446,446,2004027044,22818 W OAK WAY  LOS ANGELES CA  91304,34.22694016,-118.62445068,0.0001991702651507,2.260487248026312e-05
447,447,2004027045,22816 W OAK WAY  LOS ANGELES CA  91304,34.22694016,-118.6243515,0.0002027016528306,2.6136883805304232e-05
448,448,2004027046,22814 W OAK WAY  LOS ANGELES CA  91304,34.22694016,-118.62425995,0.0002027016528306,2.6136883805304232e-05
449,449,2004027047,22812 W OAK WAY  LOS ANGELES CA  91304,34.22694778,-118.62414551,0.0002027016528306,2.6136883805304232e-05
450,450,2005002013,22801 ROSCOE BLVD  LOS ANGELES CA  91304,34.22022955,-118.62622627,0.0547132018809583,0.0545462636971399
451,451,2005002016,8407 FALLBROOK AVE  WEST HILLS CA  91304,34.22456899,-118.62631297,0.0518944482348005,0.0517270122574921
452,452,2005002017,8401 FALLBROOK AVE  WEST HILLS CA  91304,34.22456899,-118.62631297,0.0747880814253245,0.0746246884766011
453,453,2005002018,,34.22456899,-118.62631297,0.0,0.0
454,454,2005003001,8300 DUCOR AVE  LOS ANGELES CA  91304,34.2195334,-118.62889224,0.0004004593629094,0.0002239295180076
455,455,2005003002,8304 DUCOR AVE  LOS ANGELES CA  91304,34.21971721,-118.62889189,0.000142668062271,0.0
456,456,2005003003,8310 DUCOR AVE  LOS ANGELES CA  91304,34.21988301,-118.62891707,0.0001832790205908,6.710821517578114e-06
457,457,2005003004,8314 DUCOR AVE  LOS ANGELES CA  91304,34.22005004,-118.62892332,0.000142668062271,0.0
458,458,2005003005,8318 DUCOR AVE  LOS ANGELES CA  91304,34.22021341,-118.62896513,0.0001832790205908,6.710821517578114e-06
459,459,2005003006,8322 DUCOR AVE  LOS ANGELES CA  91304,34.22038488,-118.62900842,0.0002358966970224,5.933779026069069e-05
460,460,2005003007,8328 DUCOR AVE  LOS ANGELES CA  91304,34.22055458,-118.62904959,0.0001832790205908,6.710821517578114e-06
461,461,2005003008,8332 DUCOR AVE  LOS ANGELES CA  91304,34.22072159,-118.62909013,0.000142668062271,0.0
462,462,2005003009,8338 DUCOR AVE  LOS ANGELES CA  91304,34.2208886,-118.62913065,0.0003157060585899,0.0001391612462066
463,463,2005003010,8344 DUCOR AVE  LOS ANGELES CA  91304,34.22105695,-118.6291715,0.0002486096926703,7.20530310308387e-05
464,464,2005003011,8348 DUCOR AVE  LOS ANGELES CA  91304,34.22122592,-118.62921406,0.0002853361245421,0.0001087859488112
465,465,2005003012,8356 DUCOR AVE  LOS ANGELES CA  91304,34.22140682,-118.62927853,0.0002701511575182,9.359830011358948e-05
466,466,2005003013,8355 DUCOR AVE  LOS ANGELES CA  91304,34.22139812,-118.62979006,0.0001832790205908,6.710821517578114e-06
467,467,2005003014,8351 DUCOR AVE  LOS ANGELES CA  91304,34.22123087,-118.62974043,0.000142668062271,0.0
468,468,2005003015,8347 DUCOR AVE  LOS ANGELES CA  91304,34.22106281,-118.62969964,0.0001832790205908,6.710821517578114e-06
469,469,2005003016,8341 DUCOR AVE  LOS ANGELES CA  91304,34.22089475,-118.62965886,0.000142668062271,0.0
470,470,2005003017,8337 DUCOR AVE  LOS ANGELES CA  91304,34.22072669,-118.62961809,0.0001832790205908,6.710821517578114e-06
471,471,2005003018,8331 DUCOR AVE  LOS ANGELES CA  91304,34.22055864,-118.6295773,0.000142668062271,0.0
472,472,2005003019,8325 DUCOR AVE  LOS ANGELES CA  91304,34.22039059,-118.62953651,0.0001832790205908,6.710821517578114e-06
473,473,2005003020,8319 DUCOR AVE  LOS ANGELES CA  91304,34.22022252,-118.62949574,0.000142668062271,0.0
474,474,2005003021,8315 DUCOR AVE  LOS ANGELES CA  91304,34.22005474,-118.62945133,0.0001832790205908,6.710821517578114e-06
475,475,2005003022,8311 DUCOR AVE  LOS ANGELES CA  91304,34.21988193,-118.62942799,0.000142668062271,0.0
476,476,2005003023,8305 DUCOR AVE  LOS ANGELES CA  91304,34.2197051,-118.62943635,0.0001832790205908,6.710821517578114e-06
477,477,2005003024,8301 DUCOR AVE  LOS ANGELES CA  91304,34.21951614,-118.62941267,0.000142668062271,0.0
478,478,2005003025,8300 SEDAN AVE  LOS ANGELES CA  91304,34.21952278,-118.62975218,0.0001832790205908,6.710821517578114e-06
479,479,2005003026,8308 SEDAN AVE  LOS ANGELES CA  91304,34.21970031,-118.62975822,0.0001281893727831,0.0
480,480,2005003027,8312 SEDAN AVE  LOS ANGELES CA  91304,34.21987585,-118.62976041,0.0003986936690694,0.000222163512345
481,481,2005003028,8316 SEDAN AVE  LOS ANGELES CA  91304,34.22003862,-118.6298028,0.0001832790205908,6.710821517578114e-06
482,482,2005003029,8320 SEDAN AVE  LOS ANGELES CA  91304,34.22020393,-118.6298429,0.0004248259379012,0.0002483003961503
483,483,2005003030,8328 SEDAN AVE  LOS ANGELES CA  91304,34.22036925,-118.62988303,0.0001832790205908,6.710821517578114e-06
484,484,2005003031,8332 SEDAN AVE  LOS ANGELES CA  91304,34.22053088,-118.62992224,0.000142668062271,0.0
485,485,2005003032,8336 SEDAN AVE  LOS ANGELES CA  91304,34.22069654,-118.62996244,0.0001832790205908,6.710821517578114e-06
486,486,2005003033,8340 SEDAN AVE  LOS ANGELES CA  91304,34.2208622,-118.63000263,0.000142668062271,0.0
487,487,2005003034,8346 SEDAN AVE  LOS ANGELES CA  91304,34.22102382,-118.63004185,0.0001832790205908,6.710821517578114e-06
488,488,2005003035,8352 SEDAN AVE  LOS ANGELES CA  91304,34.22118948,-118.63008204,0.000142668062271,0.0
489,489,2005003036,8356 SEDAN AVE  LOS ANGELES CA  91304,34.22136703,-118.6301266,0.0001832790205908,6.710821517578114e-06
490,490,2005003037,,34.22088928,-118.63030522,0.0,0.0
491,491,2005003038,,34.22044915,-118.62932664,0.0,0.0
492,492,2005004001,8374 SAMRA DR  LOS ANGELES CA  91304,34.22145962,-118.62899254,0.0001832790205908,6.710821517578114e-06
493,493,2005004002,8376 SAMRA DR  LOS ANGELES CA  91304,34.22156698,-118.62882466,0.000142668062271,0.0
494,494,2005004003,8380 SAMRA DR  LOS ANGELES CA  91304,34.22169481,-118.62866882,0.0001832790205908,6.710821517578114e-06
495,495,2005004004,8384 SAMRA DR  LOS ANGELES CA  91304,34.22186531,-118.62862058,0.000142668062271,0.0
496,496,2005004005,8388 SAMRA DR  LOS ANGELES CA  91304,34.22203934,-118.6286197,0.0001832790205908,6.710821517578114e-06
497,497,2005004006,8392 SAMRA DR  LOS ANGELES CA  91304,34.22220984,-118.62862712,0.000142668062271,0.0
498,498,2005004007,8400 SAMRA DR  LOS ANGELES CA  91304,34.22238073,-118.62862837,0.0001832790205908,6.710821517578114e-06
499,499,2005004008,8406 SAMRA DR  LOS ANGELES CA  91304,34.22255531,-118.62862399,0.000142668062271,0.0
